host	GC%	type
GCF_000227625.1_ASM22762v1_genomic.fna	50.5351729	SdTVs
GCF_000227625.1_ASM22762v1_genomic.fna	50.5351729	SdTVs
GCF_000227625.1_ASM22762v1_genomic.fna	50.5351729	SdTVs
GCF_000276705.2_ASM27670v2_genomic.fna	55.53716595	SdTVs
GCF_000276705.2_ASM27670v2_genomic.fna	55.53716595	SdTVs
GCF_000271885.2_ASM27188v2_genomic.fna	52.14210655	SdTVs
GCF_000271885.2_ASM27188v2_genomic.fna	52.14210655	SdTVs
GCF_000271885.2_ASM27188v2_genomic.fna	52.14210655	SdTVs
GCF_000271885.2_ASM27188v2_genomic.fna	52.14210655	SdTVs
GCF_000271885.2_ASM27188v2_genomic.fna	52.14210655	SdTVs
GCF_000299455.1_ASM29945v1_genomic.fna	50.64890305	SdTVs
GCF_000299455.1_ASM29945v1_genomic.fna	50.64890305	SdTVs
GCF_000299455.1_ASM29945v1_genomic.fna	50.64890305	SdTVs
GCF_000299455.1_ASM29945v1_genomic.fna	50.64890305	SdTVs
GCF_000299455.1_ASM29945v1_genomic.fna	50.64890305	SdTVs
GCF_000299255.1_ASM29925v1_genomic.fna	50.58560098	SdTVs
GCF_000299255.1_ASM29925v1_genomic.fna	50.58560098	SdTVs
GCF_000299255.1_ASM29925v1_genomic.fna	50.58560098	SdTVs
GCF_000212715.2_ASM21271v2_genomic.fna	50.75995888	SdTVs
GCF_000212715.2_ASM21271v2_genomic.fna	50.75995888	SdTVs
GCF_000212715.2_ASM21271v2_genomic.fna	50.75995888	SdTVs
GCF_000212715.2_ASM21271v2_genomic.fna	50.75995888	SdTVs
GCF_000219515.2_ASM21951v3_genomic.fna	50.7047197	SdTVs
GCF_000219515.2_ASM21951v3_genomic.fna	50.7047197	SdTVs
GCF_000219515.2_ASM21951v3_genomic.fna	50.7047197	SdTVs
GCF_000219515.2_ASM21951v3_genomic.fna	50.7047197	SdTVs
GCF_000245535.1_ASM24553v1_genomic.fna	51.85742486	SdTVs
GCF_000245535.1_ASM24553v1_genomic.fna	51.85742486	SdTVs
GCF_000623135.1_ASM62313v2_genomic.fna	52.16757754	SdTVs
GCF_000504585.2_ASM50458v2_genomic.fna	64.88787671	SdTVs
GCF_000625095.2_ASM62509v2_genomic.fna	52.17947432	SdTVs
GCF_000624915.2_ASM62491v2_genomic.fna	52.1804208	SdTVs
GCF_000406205.1_DXX3274_1.0_genomic.fna	56.49024444	SdTVs
GCF_000406205.1_DXX3274_1.0_genomic.fna	56.49024444	SdTVs
GCF_000567945.1_ASM56794v1_genomic.fna	67.68859273	SdTVs
GCF_000623075.1_ASM62307v2_genomic.fna	52.18041432	SdTVs
GCF_000406765.2_ASM40676v2_genomic.fna	57.28580588	SdTVs
GCF_000406765.2_ASM40676v2_genomic.fna	57.28580588	SdTVs
GCF_000406765.2_ASM40676v2_genomic.fna	57.28580588	SdTVs
GCF_000406765.2_ASM40676v2_genomic.fna	57.28580588	SdTVs
GCF_000406765.2_ASM40676v2_genomic.fna	57.28580588	SdTVs
GCF_000487935.2_ASM48793v2_genomic.fna	52.10847552	SdTVs
GCF_000487935.2_ASM48793v2_genomic.fna	52.10847552	SdTVs
GCF_000487935.2_ASM48793v2_genomic.fna	52.10847552	SdTVs
GCF_000487935.2_ASM48793v2_genomic.fna	52.10847552	SdTVs
GCF_000487935.2_ASM48793v2_genomic.fna	52.10847552	SdTVs
GCF_000567925.1_ASM56792v1_genomic.fna	67.55245295	SdTVs
GCF_000623235.2_ASM62323v2_genomic.fna	52.18087679	SdTVs
GCF_000430405.1_ASM43040v1_genomic.fna	45.29740434	SdTVs
GCF_000430405.1_ASM43040v1_genomic.fna	45.29740434	SdTVs
GCF_000597945.1_ASM59794v2_genomic.fna	48.04179618	SdTVs
GCF_000597945.1_ASM59794v2_genomic.fna	48.04179618	SdTVs
GCF_000597945.1_ASM59794v2_genomic.fna	48.04179618	SdTVs
GCF_000597945.1_ASM59794v2_genomic.fna	48.04179618	SdTVs
GCF_000597945.1_ASM59794v2_genomic.fna	48.04179618	SdTVs
GCF_000597945.1_ASM59794v2_genomic.fna	48.04179618	SdTVs
GCF_000624375.2_ASM62437v2_genomic.fna	52.18082198	SdTVs
GCF_000510285.1_ASM51028v1_genomic.fna	62.46121098	SdTVs
GCF_000510285.1_ASM51028v1_genomic.fna	62.46121098	SdTVs
GCF_000624515.2_ASM62451v2_genomic.fna	52.18128188	SdTVs
GCF_000410515.1_ASM41051v1_genomic.fna	54.00707347	SdTVs
GCF_000410515.1_ASM41051v1_genomic.fna	54.00707347	SdTVs
GCF_000624395.2_ASM62439v2_genomic.fna	52.17294116	SdTVs
GCF_000624395.2_ASM62439v2_genomic.fna	52.17294116	SdTVs
GCF_000493755.1_ASM49375v1_genomic.fna	50.75842906	SdTVs
GCF_000493755.1_ASM49375v1_genomic.fna	50.75842906	SdTVs
GCF_000493755.1_ASM49375v1_genomic.fna	50.75842906	SdTVs
GCF_000493755.1_ASM49375v1_genomic.fna	50.75842906	SdTVs
GCF_000468515.1_ASM46851v1_genomic.fna	50.85163147	SdTVs
GCF_000624255.1_ASM62425v2_genomic.fna	52.16752631	SdTVs
GCF_000493535.2_DT2_genomic.fna	52.21561144	SdTVs
GCF_000493535.2_DT2_genomic.fna	52.21561144	SdTVs
GCF_000493535.2_DT2_genomic.fna	52.21561144	SdTVs
GCF_000493535.2_DT2_genomic.fna	52.21561144	SdTVs
GCF_000624115.2_ASM62411v2_genomic.fna	52.18069284	SdTVs
GCF_000504545.1_ASM50454v1_genomic.fna	56.81925988	SdTVs
GCF_000504545.1_ASM50454v1_genomic.fna	56.81925988	SdTVs
GCF_000504545.1_ASM50454v1_genomic.fna	56.81925988	SdTVs
GCF_000624175.1_ASM62417v2_genomic.fna	52.16725927	SdTVs
GCF_000624955.2_ASM62495v2_genomic.fna	52.17959832	SdTVs
GCF_000365405.2_DDI3534_1.0_genomic.fna	55.70633724	SdTVs
GCF_000625115.2_ASM62511v2_genomic.fna	52.1794347	SdTVs
GCF_000623275.1_ASM62327v1_genomic.fna	52.17581543	SdTVs
GCF_000623275.1_ASM62327v1_genomic.fna	52.17581543	SdTVs
GCF_000623895.2_ASM62389v2_genomic.fna	52.18079784	SdTVs
GCF_000452445.2_ASM45244v3_genomic.fna	58.75843314	SdTVs
GCF_000623615.2_ASM62361v2_genomic.fna	52.16734173	SdTVs
GCF_000623395.2_ASM62339v2_genomic.fna	52.16745023	SdTVs
GCF_000624475.2_ASM62447v2_genomic.fna	52.18116716	SdTVs
GCF_000465975.2_ASM46597v2_genomic.fna	57.35102267	SdTVs
GCF_000465975.2_ASM46597v2_genomic.fna	57.35102267	SdTVs
GCF_000465975.2_ASM46597v2_genomic.fna	57.35102267	SdTVs
GCF_000406065.1_DCH516_1.0_genomic.fna	54.23260261	SdTVs
GCF_000623635.2_ASM62363v2_genomic.fna	52.18006188	SdTVs
GCF_000624755.2_ASM62475v2_genomic.fna	52.1806928	SdTVs
GCF_000623875.2_ASM62387v2_genomic.fna	52.18140705	SdTVs
GCF_000624595.2_ASM62459v2_genomic.fna	52.18028288	SdTVs
GCF_000624015.2_ASM62401v2_genomic.fna	52.18088096	SdTVs
GCF_000474015.1_ASM47401v1_genomic.fna	57.62522555	SdTVs
GCF_000474015.1_ASM47401v1_genomic.fna	57.62522555	SdTVs
GCF_000486855.2_ASM48685v2_genomic.fna	52.23686213	SdTVs
GCF_000486855.2_ASM48685v2_genomic.fna	52.23686213	SdTVs
GCF_000624695.1_ASM62469v2_genomic.fna	52.18094176	SdTVs
GCF_000499485.1_MYMC4100_genomic.fna	50.78315806	SdTVs
GCF_000365365.1_DDIGBBC2039_1.0_genomic.fna	56.31742105	SdTVs
GCF_000486915.2_ASM48691v2_genomic.fna	52.23487166	SdTVs
GCF_000486915.2_ASM48691v2_genomic.fna	52.23487166	SdTVs
GCF_000505365.2_ASM50536v2_genomic.fna	52.15421384	SdTVs
GCF_000505365.2_ASM50536v2_genomic.fna	52.15421384	SdTVs
GCF_000487215.2_ASM48721v2_genomic.fna	52.2220931	SdTVs
GCF_000487215.2_ASM48721v2_genomic.fna	52.2220931	SdTVs
GCF_000487215.2_ASM48721v2_genomic.fna	52.2220931	SdTVs
GCF_000487215.2_ASM48721v2_genomic.fna	52.2220931	SdTVs
GCF_000623455.2_ASM62345v2_genomic.fna	52.16722941	SdTVs
GCF_000624615.2_ASM62461v2_genomic.fna	52.18050241	SdTVs
GCF_000624495.2_ASM62449v2_genomic.fna	52.18097282	SdTVs
GCF_000624035.2_ASM62403v2_genomic.fna	52.17900222	SdTVs
GCF_000385905.1_ASM38590v1_genomic.fna	52.04162891	SdTVs
GCF_000385905.1_ASM38590v1_genomic.fna	52.04162891	SdTVs
GCF_000604065.3_ASM60406v3_genomic.fna	64.75925633	SdTVs
GCF_000625195.2_ASM62519v2_genomic.fna	52.18105169	SdTVs
GCF_000623255.2_ASM62325v2_genomic.fna	52.18052902	SdTVs
GCF_000364385.3_ASM36438v3_genomic.fna	56.96878717	SdTVs
GCF_000364385.3_ASM36438v3_genomic.fna	56.96878717	SdTVs
GCF_000364385.3_ASM36438v3_genomic.fna	56.96878717	SdTVs
GCF_000364385.3_ASM36438v3_genomic.fna	56.96878717	SdTVs
GCF_000364385.3_ASM36438v3_genomic.fna	56.96878717	SdTVs
GCF_000364385.3_ASM36438v3_genomic.fna	56.96878717	SdTVs
GCF_000623295.1_ASM62329v1_genomic.fna	52.1722654	SdTVs
GCF_000623295.1_ASM62329v1_genomic.fna	52.1722654	SdTVs
GCF_000401555.1_ASM40155v1_genomic.fna	60.81626032	SdTVs
GCF_000367425.1_ASM36742v1_genomic.fna	55.88420924	SdTVs
GCF_000623415.2_ASM62341v2_genomic.fna	52.17959382	SdTVs
GCF_000624795.2_ASM62479v2_genomic.fna	52.18057933	SdTVs
GCF_000624975.2_ASM62497v2_genomic.fna	52.1793027	SdTVs
GCF_000452705.1_ASM45270v3_genomic.fna	58.51550325	SdTVs
GCF_000452705.1_ASM45270v3_genomic.fna	58.51550325	SdTVs
GCF_000452705.1_ASM45270v3_genomic.fna	58.51550325	SdTVs
GCF_000599645.1_ASM59964v1_genomic.fna	51.02192883	SdTVs
GCF_000599645.1_ASM59964v1_genomic.fna	51.02192883	SdTVs
GCF_000599645.1_ASM59964v1_genomic.fna	51.02192883	SdTVs
GCF_000623055.1_ASM62305v2_genomic.fna	52.17347268	SdTVs
GCF_000623055.1_ASM62305v2_genomic.fna	52.17347268	SdTVs
GCF_000623795.2_ASM62379v2_genomic.fna	52.17984358	SdTVs
GCF_000487255.2_ASM48725v2_genomic.fna	52.21239489	SdTVs
GCF_000487255.2_ASM48725v2_genomic.fna	52.21239489	SdTVs
GCF_000487255.2_ASM48725v2_genomic.fna	52.21239489	SdTVs
GCF_000599665.1_ASM59966v1_genomic.fna	50.65314949	SdTVs
GCF_000487575.2_ASM48757v2_genomic.fna	52.22359231	SdTVs
GCF_000624415.2_ASM62441v2_genomic.fna	52.18111201	SdTVs
GCF_000623175.2_ASM62317v2_genomic.fna	52.17975562	SdTVs
GCF_000624075.2_ASM62407v2_genomic.fna	52.18040866	SdTVs
GCF_000625035.2_ASM62503v2_genomic.fna	52.1810723	SdTVs
GCF_000623595.2_ASM62359v2_genomic.fna	52.17954902	SdTVs
GCF_000624275.2_ASM62427v2_genomic.fna	52.18066789	SdTVs
GCF_000487775.1_ASM48777v2_genomic.fna	52.25495015	SdTVs
GCF_000624575.2_ASM62457v2_genomic.fna	52.1807424	SdTVs
GCF_000623675.2_ASM62367v2_genomic.fna	52.16738815	SdTVs
GCF_000496605.2_ASM49660v2_genomic.fna	66.35348146	SdTVs
GCF_000496605.2_ASM49660v2_genomic.fna	66.35348146	SdTVs
GCF_000624235.2_ASM62423v2_genomic.fna	52.18038573	SdTVs
GCF_000406245.1_DCH3533_1.0_genomic.fna	54.51102815	SdTVs
GCF_000624455.2_ASM62445v2_genomic.fna	52.17911954	SdTVs
GCF_000452585.2_ASM45258v3_genomic.fna	58.99747679	SdTVs
GCF_000520035.1_ASM52003v1_genomic.fna	50.66217628	SdTVs
GCF_000520035.1_ASM52003v1_genomic.fna	50.66217628	SdTVs
GCF_000520035.1_ASM52003v1_genomic.fna	50.66217628	SdTVs
GCF_000520035.1_ASM52003v1_genomic.fna	50.66217628	SdTVs
GCF_000520035.1_ASM52003v1_genomic.fna	50.66217628	SdTVs
GCF_000520035.1_ASM52003v1_genomic.fna	50.66217628	SdTVs
GCF_000494915.1_ASM49491v1_genomic.fna	61.55557068	SdTVs
GCF_000494915.1_ASM49491v1_genomic.fna	61.55557068	SdTVs
GCF_000624055.2_ASM62405v2_genomic.fna	52.16704936	SdTVs
GCF_000624135.2_ASM62413v2_genomic.fna	52.18091188	SdTVs
GCF_000452525.3_ASM45252v4_genomic.fna	59.15103046	SdTVs
GCF_000452525.3_ASM45252v4_genomic.fna	59.15103046	SdTVs
GCF_000624655.2_ASM62465v2_genomic.fna	52.18090444	SdTVs
GCF_000624215.2_ASM62421v2_genomic.fna	52.18034174	SdTVs
GCF_000439255.1_ASM43925v1_genomic.fna	51.31901146	SdTVs
GCF_000439255.1_ASM43925v1_genomic.fna	51.31901146	SdTVs
GCF_000439255.1_ASM43925v1_genomic.fna	51.31901146	SdTVs
GCF_000498395.2_ASM49839v3_genomic.fna	62.34039199	SdTVs
GCF_000498395.2_ASM49839v3_genomic.fna	62.34039199	SdTVs
GCF_000624355.2_ASM62435v2_genomic.fna	52.17970078	SdTVs
GCF_000510325.1_ASM51032v1_genomic.fna	62.49330543	SdTVs
GCF_000625135.2_ASM62513v2_genomic.fna	52.17927006	SdTVs
GCF_000493295.2_ASM49329v2_genomic.fna	52.22610404	SdTVs
GCF_000493295.2_ASM49329v2_genomic.fna	52.22610404	SdTVs
GCF_000493295.2_ASM49329v2_genomic.fna	52.22610404	SdTVs
GCF_000493295.2_ASM49329v2_genomic.fna	52.22610404	SdTVs
GCF_000493295.2_ASM49329v2_genomic.fna	52.22610404	SdTVs
GCF_000493295.2_ASM49329v2_genomic.fna	52.22610404	SdTVs
GCF_000599985.1_ASM59998v1_genomic.fna	33.61728247	SdTVs
GCF_000354175.2_ASM35417v2_genomic.fna	44.67925366	SdTVs
GCF_000406305.1_DXXMK7_1.0_genomic.fna	56.61542277	SdTVs
GCF_000623855.2_ASM62385v2_genomic.fna	52.18099063	SdTVs
GCF_000452565.2_ASM45256v3_genomic.fna	59.18656116	SdTVs
GCF_000452565.2_ASM45256v3_genomic.fna	59.18656116	SdTVs
GCF_000624635.2_ASM62463v2_genomic.fna	52.18100363	SdTVs
GCF_000625075.2_ASM62507v2_genomic.fna	52.18107212	SdTVs
GCF_000422085.1_ASM42208v1_genomic.fna	55.32949983	SdTVs
GCF_000422085.1_ASM42208v1_genomic.fna	55.32949983	SdTVs
GCF_000422085.1_ASM42208v1_genomic.fna	55.32949983	SdTVs
GCF_000623515.2_ASM62351v2_genomic.fna	52.1666927	SdTVs
GCF_000430145.2_ASM43014v3_genomic.fna	52.14912922	SdTVs
GCF_000430145.2_ASM43014v3_genomic.fna	52.14912922	SdTVs
GCF_000430145.2_ASM43014v3_genomic.fna	52.14912922	SdTVs
GCF_000430145.2_ASM43014v3_genomic.fna	52.14912922	SdTVs
GCF_000430145.2_ASM43014v3_genomic.fna	52.14912922	SdTVs
GCF_000624315.2_ASM62431v2_genomic.fna	52.18084538	SdTVs
GCF_000623775.2_ASM62377v2_genomic.fna	52.17957037	SdTVs
GCF_000452605.2_ASM45260v3_genomic.fna	59.03928769	SdTVs
GCF_000452605.2_ASM45260v3_genomic.fna	59.03928769	SdTVs
GCF_000487915.2_ASM48791v2_genomic.fna	52.32089454	SdTVs
GCF_000624995.2_ASM62499v2_genomic.fna	52.18058395	SdTVs
GCF_000623095.1_ASM62309v2_genomic.fna	52.16746433	SdTVs
GCF_000623475.1_ASM62347v2_genomic.fna	52.16748012	SdTVs
GCF_000487155.2_ASM48715v2_genomic.fna	52.0591565	SdTVs
GCF_000508205.1_ASM50820v1_genomic.fna	60.48663049	SdTVs
GCF_000508205.1_ASM50820v1_genomic.fna	60.48663049	SdTVs
GCF_000444425.1_ASM44442v1_genomic.fna	38.58606503	SdTVs
GCF_000625235.2_ASM62523v2_genomic.fna	52.18092211	SdTVs
GCF_000624675.1_ASM62467v2_genomic.fna	52.18592273	SdTVs
GCF_000510305.1_ASM51030v1_genomic.fna	66.25334954	SdTVs
GCF_000510305.1_ASM51030v1_genomic.fna	66.25334954	SdTVs
GCF_000624335.2_ASM62433v2_genomic.fna	52.18031195	SdTVs
GCF_000406185.1_DDA2976_1.0_genomic.fna	56.46286107	SdTVs
GCF_000417265.2_ASM41726v2_genomic.fna	57.27784762	SdTVs
GCF_000417265.2_ASM41726v2_genomic.fna	57.27784762	SdTVs
GCF_000417265.2_ASM41726v2_genomic.fna	57.27784762	SdTVs
GCF_000417265.2_ASM41726v2_genomic.fna	57.27784762	SdTVs
GCF_000417265.2_ASM41726v2_genomic.fna	57.27784762	SdTVs
GCF_000486725.2_ASM48672v2_genomic.fna	52.20103351	SdTVs
GCF_000486725.2_ASM48672v2_genomic.fna	52.20103351	SdTVs
GCF_000486725.2_ASM48672v2_genomic.fna	52.20103351	SdTVs
GCF_000512375.1_ASM51237v1_genomic.fna	54.38014334	SdTVs
GCF_000512375.1_ASM51237v1_genomic.fna	54.38014334	SdTVs
GCF_000512375.1_ASM51237v1_genomic.fna	54.38014334	SdTVs
GCF_000624935.2_ASM62493v2_genomic.fna	52.18036761	SdTVs
GCF_000430125.1_ASM43012v1_genomic.fna	51.92901629	SdTVs
GCF_000430125.1_ASM43012v1_genomic.fna	51.92901629	SdTVs
GCF_000430125.1_ASM43012v1_genomic.fna	51.92901629	SdTVs
GCF_000430125.1_ASM43012v1_genomic.fna	51.92901629	SdTVs
GCF_000503845.1_ASM50384v1_genomic.fna	52.1125211	SdTVs
GCF_000503845.1_ASM50384v1_genomic.fna	52.1125211	SdTVs
GCF_000624775.2_ASM62477v2_genomic.fna	52.18015162	SdTVs
GCF_000624875.2_ASM62487v2_genomic.fna	52.17928124	SdTVs
GCF_000473275.1_ASM47327v1_genomic.fna	52.24610087	SdTVs
GCF_000473275.1_ASM47327v1_genomic.fna	52.24610087	SdTVs
GCF_000623215.2_ASM62321v2_genomic.fna	52.18091661	SdTVs
GCF_000623355.1_ASM62335v1_genomic.fna	52.17011391	SdTVs
GCF_000623355.1_ASM62335v1_genomic.fna	52.17011391	SdTVs
GCF_000623495.2_ASM62349v2_genomic.fna	52.18050286	SdTVs
GCF_000623555.2_ASM62355v2_genomic.fna	52.18090225	SdTVs
GCF_000618905.3_ASM61890v3_genomic.fna	50.64590283	SdTVs
GCF_000618905.3_ASM61890v3_genomic.fna	50.64590283	SdTVs
GCF_000618905.3_ASM61890v3_genomic.fna	50.64590283	SdTVs
GCF_000618905.3_ASM61890v3_genomic.fna	50.64590283	SdTVs
GCF_000618905.3_ASM61890v3_genomic.fna	50.64590283	SdTVs
GCF_000618905.3_ASM61890v3_genomic.fna	50.64590283	SdTVs
GCF_000618905.3_ASM61890v3_genomic.fna	50.64590283	SdTVs
GCF_000618905.3_ASM61890v3_genomic.fna	50.64590283	SdTVs
GCF_000452545.2_USA007_hybrid_genomic.fna	58.88176137	SdTVs
GCF_000623715.2_ASM62371v2_genomic.fna	52.16789831	SdTVs
GCF_000625155.2_ASM62515v2_genomic.fna	52.1791989	SdTVs
GCF_000623195.2_ASM62319v2_genomic.fna	52.17266889	SdTVs
GCF_000623195.2_ASM62319v2_genomic.fna	52.17266889	SdTVs
GCF_000624095.2_ASM62409v2_genomic.fna	52.18074243	SdTVs
GCF_000625275.2_ASM62527v2_genomic.fna	52.18102509	SdTVs
GCF_000496645.1_ASM49664v1_genomic.fna	66.28877507	SdTVs
GCF_000496645.1_ASM49664v1_genomic.fna	66.28877507	SdTVs
GCF_000623695.2_ASM62369v2_genomic.fna	52.17971409	SdTVs
GCF_000624435.2_ASM62443v2_genomic.fna	52.17974905	SdTVs
GCF_000623955.2_ASM62395v2_genomic.fna	52.18074411	SdTVs
GCF_000624555.2_ASM62455v2_genomic.fna	52.18061983	SdTVs
GCF_000623335.1_ASM62333v1_genomic.fna	52.17205169	SdTVs
GCF_000623335.1_ASM62333v1_genomic.fna	52.17205169	SdTVs
GCF_000344355.2_ASM34435v2_genomic.fna	58.38828429	SdTVs
GCF_000412165.1_PSSSMv1.0_genomic.fna	59.01902042	SdTVs
GCF_000412165.1_PSSSMv1.0_genomic.fna	59.01902042	SdTVs
GCF_000412165.1_PSSSMv1.0_genomic.fna	59.01902042	SdTVs
GCF_000597845.1_ASM59784v1_genomic.fna	51.1064006	SdTVs
GCF_000597845.1_ASM59784v1_genomic.fna	51.1064006	SdTVs
GCF_000597845.1_ASM59784v1_genomic.fna	51.1064006	SdTVs
GCF_000624855.2_ASM62485v2_genomic.fna	52.17916334	SdTVs
GCF_000521645.1_ASM52164v1_genomic.fna	68.04843307	SdTVs
GCF_000487295.3_ASM48729v3_genomic.fna	52.1825803	SdTVs
GCF_000487295.3_ASM48729v3_genomic.fna	52.1825803	SdTVs
GCF_000486365.2_ASM48636v2_genomic.fna	52.27143354	SdTVs
GCF_000625055.2_ASM62505v2_genomic.fna	52.18049435	SdTVs
GCF_000624815.2_ASM62481v2_genomic.fna	52.18066695	SdTVs
GCF_000612325.1_ASM61232v1_genomic.fna	52.1704629	SdTVs
GCF_000612325.1_ASM61232v1_genomic.fna	52.1704629	SdTVs
GCF_000599685.1_ASM59968v1_genomic.fna	50.65310238	SdTVs
GCF_000623915.2_ASM62391v2_genomic.fna	52.18120202	SdTVs
GCF_000406145.1_DDA898_1.0_genomic.fna	56.32082377	SdTVs
GCF_000406145.1_DDA898_1.0_genomic.fna	56.32082377	SdTVs
GCF_000624835.2_ASM62483v2_genomic.fna	52.18060957	SdTVs
GCF_000452825.2_CC1417_3.0_genomic.fna	59.25203062	SdTVs
GCF_000478545.1_ASM47854v1_genomic.fna	56.19842624	SdTVs
GCF_000520895.1_ASM52089v1_genomic.fna	68.04653965	SdTVs
GCF_000512165.1_ASM51216v1_genomic.fna	56.78636935	SdTVs
GCF_000623535.2_ASM62353v2_genomic.fna	52.18133984	SdTVs
GCF_000365305.1_DDI453_v1.0_genomic.fna	55.98611718	SdTVs
GCF_000499465.1_SB3114_genomic.fna	52.20100328	SdTVs
GCF_000499465.1_SB3114_genomic.fna	52.20100328	SdTVs
GCF_000499465.1_SB3114_genomic.fna	52.20100328	SdTVs
GCF_000597905.1_ASM59790v1_genomic.fna	57.39552279	SdTVs
GCF_000597905.1_ASM59790v1_genomic.fna	57.39552279	SdTVs
GCF_000597905.1_ASM59790v1_genomic.fna	57.39552279	SdTVs
GCF_000597905.1_ASM59790v1_genomic.fna	57.39552279	SdTVs
GCF_000618005.3_ASM61800v3_genomic.fna	50.48677068	SdTVs
GCF_000618005.3_ASM61800v3_genomic.fna	50.48677068	SdTVs
GCF_000618005.3_ASM61800v3_genomic.fna	50.48677068	SdTVs
GCF_000618005.3_ASM61800v3_genomic.fna	50.48677068	SdTVs
GCF_000625175.2_ASM62517v2_genomic.fna	52.18000139	SdTVs
GCF_000623975.2_ASM62397v2_genomic.fna	52.18109365	SdTVs
GCF_000623655.2_ASM62365v2_genomic.fna	52.1674122	SdTVs
GCF_000623815.2_ASM62381v2_genomic.fna	52.18067996	SdTVs
GCF_000517305.1_ASM51730v1_genomic.fna	58.103375	SdTVs
GCF_000487015.2_ASM48701v2_genomic.fna	52.18260501	SdTVs
GCF_000487015.2_ASM48701v2_genomic.fna	52.18260501	SdTVs
GCF_000487015.2_ASM48701v2_genomic.fna	52.18260501	SdTVs
GCF_000487015.2_ASM48701v2_genomic.fna	52.18260501	SdTVs
GCF_000624895.2_ASM62489v2_genomic.fna	52.18049499	SdTVs
GCF_000624535.2_ASM62453v2_genomic.fna	52.18126415	SdTVs
GCF_000624195.2_ASM62419v2_genomic.fna	52.18133263	SdTVs
GCF_000624715.1_ASM62471v2_genomic.fna	52.18080685	SdTVs
GCF_000625215.2_ASM62521v2_genomic.fna	52.18092406	SdTVs
GCF_000623755.2_ASM62375v2_genomic.fna	52.18137959	SdTVs
GCF_000623155.2_ASM62315v2_genomic.fna	52.18134156	SdTVs
GCF_000430165.1_ASM43016v1_genomic.fna	52.24923785	SdTVs
GCF_000430165.1_ASM43016v1_genomic.fna	52.24923785	SdTVs
GCF_000430165.1_ASM43016v1_genomic.fna	52.24923785	SdTVs
GCF_000430165.1_ASM43016v1_genomic.fna	52.24923785	SdTVs
GCF_000430165.1_ASM43016v1_genomic.fna	52.24923785	SdTVs
GCF_000464435.1_ASM46443v1_genomic.fna	45.4174208	SdTVs
GCF_000464435.1_ASM46443v1_genomic.fna	45.4174208	SdTVs
GCF_000623115.2_ASM62311v2_genomic.fna	52.167212	SdTVs
GCF_000625255.2_ASM62525v2_genomic.fna	52.17932613	SdTVs
GCF_000623375.1_ASM62337v1_genomic.fna	52.17646261	SdTVs
GCF_000623375.1_ASM62337v1_genomic.fna	52.17646261	SdTVs
GCF_000625015.2_ASM62501v2_genomic.fna	52.18163919	SdTVs
GCF_000486345.2_ASM48634v2_genomic.fna	52.22547146	SdTVs
GCF_000486345.2_ASM48634v2_genomic.fna	52.22547146	SdTVs
GCF_000486345.2_ASM48634v2_genomic.fna	52.22547146	SdTVs
GCF_000486345.2_ASM48634v2_genomic.fna	52.22547146	SdTVs
GCF_000624155.2_ASM62415v2_genomic.fna	52.17934151	SdTVs
GCF_000623315.1_ASM62331v1_genomic.fna	52.15672466	SdTVs
GCF_000623315.1_ASM62331v1_genomic.fna	52.15672466	SdTVs
GCF_000623315.1_ASM62331v1_genomic.fna	52.15672466	SdTVs
GCF_000624735.2_ASM62473v2_genomic.fna	52.18077801	SdTVs
GCF_000623835.2_ASM62383v2_genomic.fna	52.18072848	SdTVs
GCF_000511915.1_ASM51191v1_genomic.fna	68.04858343	SdTVs
GCF_000486815.2_ASM48681v2_genomic.fna	52.10718541	SdTVs
GCF_000624295.2_ASM62429v2_genomic.fna	52.1808095	SdTVs
GCF_000417225.2_ASM41722v2_genomic.fna	57.00085524	SdTVs
GCF_000417225.2_ASM41722v2_genomic.fna	57.00085524	SdTVs
GCF_000417225.2_ASM41722v2_genomic.fna	57.00085524	SdTVs
GCF_000417225.2_ASM41722v2_genomic.fna	57.00085524	SdTVs
GCF_000417225.2_ASM41722v2_genomic.fna	57.00085524	SdTVs
GCF_000400525.1_DZE3532_1.0_genomic.fna	53.62279102	SdTVs
GCF_000348565.1_ASM34856v1_genomic.fna	59.60257088	SdTVs
GCF_000348565.1_ASM34856v1_genomic.fna	59.60257088	SdTVs
GCF_000348565.1_ASM34856v1_genomic.fna	59.60257088	SdTVs
GCF_000348565.1_ASM34856v1_genomic.fna	59.60257088	SdTVs
GCF_000623575.2_ASM62357v2_genomic.fna	52.18062714	SdTVs
GCF_000520055.1_ASM52005v1_genomic.fna	50.56193479	SdTVs
GCF_000520055.1_ASM52005v1_genomic.fna	50.56193479	SdTVs
GCF_000520055.1_ASM52005v1_genomic.fna	50.56193479	SdTVs
GCF_000520055.1_ASM52005v1_genomic.fna	50.56193479	SdTVs
GCF_000520055.1_ASM52005v1_genomic.fna	50.56193479	SdTVs
GCF_000520055.1_ASM52005v1_genomic.fna	50.56193479	SdTVs
GCF_000520055.1_ASM52005v1_genomic.fna	50.56193479	SdTVs
GCF_000520055.1_ASM52005v1_genomic.fna	50.56193479	SdTVs
GCF_000442415.1_ASM44241v1_genomic.fna	52.13972449	SdTVs
GCF_000442415.1_ASM44241v1_genomic.fna	52.13972449	SdTVs
GCF_000442415.1_ASM44241v1_genomic.fna	52.13972449	SdTVs
