host	size	type
GCF_013146745.1_ASM1314674v1_genomic.fna	4.909546	SiTVs
GCF_013146745.1_ASM1314674v1_genomic.fna	4.909546	SiTVs
GCF_013167355.1_ASM1316735v1_genomic.fna	5.560677	SiTVs
GCF_013305665.1_ASM1330566v1_genomic.fna	5.612807	SiTVs
GCF_013168135.1_ASM1316813v1_genomic.fna	5.63462	SiTVs
GCF_013166855.1_ASM1316685v1_genomic.fna	4.483866	SiTVs
GCF_013166855.1_ASM1316685v1_genomic.fna	4.483866	SiTVs
GCF_013166855.1_ASM1316685v1_genomic.fna	4.483866	SiTVs
GCF_013357465.1_ASM1335746v1_genomic.fna	3.970238	SiTVs
GCF_013357465.1_ASM1335746v1_genomic.fna	3.970238	SiTVs
GCF_013201195.1_ASM1320119v1_genomic.fna	5.048669	SiTVs
GCF_013167675.1_ASM1316767v1_genomic.fna	5.641889	SiTVs
GCF_013167675.1_ASM1316767v1_genomic.fna	5.641889	SiTVs
GCF_013315755.1_ASM1331575v1_genomic.fna	4.957282	SiTVs
GCF_013146845.1_ASM1314684v1_genomic.fna	4.934123	SiTVs
GCF_013146845.1_ASM1314684v1_genomic.fna	4.934123	SiTVs
GCF_013343395.1_ASM1334339v1_genomic.fna	6.716245	SiTVs
GCF_013167875.1_ASM1316787v1_genomic.fna	5.621861	SiTVs
GCF_013167595.1_ASM1316759v1_genomic.fna	5.492338	SiTVs
GCF_013168235.1_ASM1316823v1_genomic.fna	5.66804	SiTVs
GCF_013167475.1_ASM1316747v1_genomic.fna	5.658182	SiTVs
GCF_013085925.1_ASM1308592v1_genomic.fna	5.72582	SiTVs
GCF_013147065.1_ASM1314706v1_genomic.fna	4.881506	SiTVs
GCF_013147065.1_ASM1314706v1_genomic.fna	4.881506	SiTVs
GCF_013167615.1_ASM1316761v1_genomic.fna	5.662137	SiTVs
GCF_013343475.1_ASM1334347v1_genomic.fna	6.386887	SiTVs
GCF_013343475.1_ASM1334347v1_genomic.fna	6.386887	SiTVs
GCF_013207105.1_ASM1320710v1_genomic.fna	5.15558	SiTVs
GCF_013207105.1_ASM1320710v1_genomic.fna	5.15558	SiTVs
GCF_013796245.1_ASM1379624v1_genomic.fna	5.568728	SiTVs
GCF_013733395.1_ASM1373339v1_genomic.fna	5.009672	SiTVs
GCF_013733395.1_ASM1373339v1_genomic.fna	5.009672	SiTVs
GCF_013724425.1_ASM1372442v1_genomic.fna	5.373738	SiTVs
GCF_013394495.1_ASM1339449v1_genomic.fna	4.628191	SiTVs
GCF_013606065.1_ASM1360606v1_genomic.fna	6.778239	SiTVs
GCF_013606065.1_ASM1360606v1_genomic.fna	6.778239	SiTVs
GCF_013606065.1_ASM1360606v1_genomic.fna	6.778239	SiTVs
GCF_013801425.1_ASM1380142v1_genomic.fna	4.909259	SiTVs
GCF_013377355.1_ASM1337735v1_genomic.fna	5.04902	SiTVs
GCF_013377355.1_ASM1337735v1_genomic.fna	5.04902	SiTVs
GCF_013742375.1_ASM1374237v1_genomic.fna	5.072976	SiTVs
GCF_013740655.1_ASM1374065v1_genomic.fna	4.981985	SiTVs
GCF_013740655.1_ASM1374065v1_genomic.fna	4.981985	SiTVs
GCF_013740655.1_ASM1374065v1_genomic.fna	4.981985	SiTVs
GCF_014050515.2_ASM1405051v2_genomic.fna	6.406207	SiTVs
GCF_014050515.2_ASM1405051v2_genomic.fna	6.406207	SiTVs
GCF_013375775.1_ASM1337577v1_genomic.fna	7.038926	SiTVs
GCF_013376915.1_ASM1337691v1_genomic.fna	4.949832	SiTVs
GCF_013376915.1_ASM1337691v1_genomic.fna	4.949832	SiTVs
GCF_013390325.1_ASM1339032v1_genomic.fna	2.246429	SiTVs
GCF_014076685.2_ASM1407668v2_genomic.fna	5.063166	SiTVs
GCF_013694325.1_ASM1369432v1_genomic.fna	5.139934	SiTVs
GCF_013459015.1_ASM1345901v1_genomic.fna	4.87873	SiTVs
GCF_013415925.1_ASM1341592v1_genomic.fna	5.259233	SiTVs
GCF_013738375.1_ASM1373837v1_genomic.fna	5.215023	SiTVs
GCF_013738375.1_ASM1373837v1_genomic.fna	5.215023	SiTVs
GCF_013738375.1_ASM1373837v1_genomic.fna	5.215023	SiTVs
GCF_013704985.1_ASM1370498v1_genomic.fna	5.593785	SiTVs
GCF_013704985.1_ASM1370498v1_genomic.fna	5.593785	SiTVs
GCF_013725165.1_ASM1372516v1_genomic.fna	5.60972	SiTVs
GCF_014075475.1_ASM1407547v1_genomic.fna	4.900056	SiTVs
GCF_013377315.1_ASM1337731v1_genomic.fna	5.049014	SiTVs
GCF_013377315.1_ASM1337731v1_genomic.fna	5.049014	SiTVs
GCF_013378015.1_ASM1337801v1_genomic.fna	2.26274	SiTVs
GCF_013378015.1_ASM1337801v1_genomic.fna	2.26274	SiTVs
GCF_013783245.1_ASM1378324v1_genomic.fna	5.377148	SiTVs
GCF_013708685.1_ASM1370868v1_genomic.fna	5.377681	SiTVs
GCF_013724605.1_ASM1372460v1_genomic.fna	5.82488	SiTVs
GCF_014058585.1_ASM1405858v1_genomic.fna	2.277198	SiTVs
GCF_014058585.1_ASM1405858v1_genomic.fna	2.277198	SiTVs
GCF_013749535.1_ASM1374953v1_genomic.fna	5.334674	SiTVs
GCF_013822105.1_ASM1382210v1_genomic.fna	4.582934	SiTVs
GCF_013735895.1_ASM1373589v1_genomic.fna	5.835464	SiTVs
GCF_013735895.1_ASM1373589v1_genomic.fna	5.835464	SiTVs
GCF_013394535.1_ASM1339453v1_genomic.fna	4.833494	SiTVs
GCF_013394535.1_ASM1339453v1_genomic.fna	4.833494	SiTVs
GCF_013745755.1_ASM1374575v1_genomic.fna	5.259515	SiTVs
GCF_013745755.1_ASM1374575v1_genomic.fna	5.259515	SiTVs
GCF_013745755.1_ASM1374575v1_genomic.fna	5.259515	SiTVs
GCF_014058645.1_ASM1405864v1_genomic.fna	2.277197	SiTVs
GCF_014058645.1_ASM1405864v1_genomic.fna	2.277197	SiTVs
GCF_013791065.1_ASM1379106v1_genomic.fna	5.533336	SiTVs
GCF_013791065.1_ASM1379106v1_genomic.fna	5.533336	SiTVs
GCF_013625795.1_ASM1362579v1_genomic.fna	4.92776	SiTVs
GCF_013394475.2_ASM1339447v2_genomic.fna	7.157752	SiTVs
GCF_013394475.2_ASM1339447v2_genomic.fna	7.157752	SiTVs
GCF_013394475.2_ASM1339447v2_genomic.fna	7.157752	SiTVs
GCF_013394475.2_ASM1339447v2_genomic.fna	7.157752	SiTVs
GCF_013394475.2_ASM1339447v2_genomic.fna	7.157752	SiTVs
GCF_013751895.1_ASM1375189v1_genomic.fna	5.108211	SiTVs
GCF_014041735.2_ASM1404173v2_genomic.fna	5.834412	SiTVs
GCF_013715025.1_ASM1371502v1_genomic.fna	4.950337	SiTVs
GCF_013715025.1_ASM1371502v1_genomic.fna	4.950337	SiTVs
GCF_013694285.1_ASM1369428v1_genomic.fna	4.849058	SiTVs
GCF_013377335.1_ASM1337733v1_genomic.fna	5.04902	SiTVs
GCF_013377335.1_ASM1337733v1_genomic.fna	5.04902	SiTVs
GCF_013739595.1_ASM1373959v1_genomic.fna	5.117671	SiTVs
GCF_013739595.1_ASM1373959v1_genomic.fna	5.117671	SiTVs
GCF_013738635.1_ASM1373863v1_genomic.fna	5.509846	SiTVs
GCF_013886195.1_ASM1388619v1_genomic.fna	4.814303	SiTVs
GCF_014058465.1_ASM1405846v1_genomic.fna	2.277198	SiTVs
GCF_014058465.1_ASM1405846v1_genomic.fna	2.277198	SiTVs
GCF_013590775.1_ASM1359077v1_genomic.fna	6.525608	SiTVs
GCF_013590775.1_ASM1359077v1_genomic.fna	6.525608	SiTVs
GCF_013590775.1_ASM1359077v1_genomic.fna	6.525608	SiTVs
GCF_013590775.1_ASM1359077v1_genomic.fna	6.525608	SiTVs
GCF_013799825.1_ASM1379982v1_genomic.fna	4.661185	SiTVs
GCF_013799825.1_ASM1379982v1_genomic.fna	4.661185	SiTVs
GCF_013799825.1_ASM1379982v1_genomic.fna	4.661185	SiTVs
GCF_013748855.1_ASM1374885v1_genomic.fna	5.351505	SiTVs
GCF_013748855.1_ASM1374885v1_genomic.fna	5.351505	SiTVs
GCF_013393705.1_ASM1339370v1_genomic.fna	6.87427	SiTVs
GCF_013393705.1_ASM1339370v1_genomic.fna	6.87427	SiTVs
GCF_013393705.1_ASM1339370v1_genomic.fna	6.87427	SiTVs
GCF_013714825.1_ASM1371482v1_genomic.fna	4.950688	SiTVs
GCF_013714825.1_ASM1371482v1_genomic.fna	4.950688	SiTVs
GCF_013376575.1_ASM1337657v1_genomic.fna	5.322305	SiTVs
GCF_013707575.1_ASM1370757v1_genomic.fna	6.463624	SiTVs
GCF_013707575.1_ASM1370757v1_genomic.fna	6.463624	SiTVs
GCF_013899845.1_ASM1389984v1_genomic.fna	4.718187	SiTVs
GCF_013899845.1_ASM1389984v1_genomic.fna	4.718187	SiTVs
GCF_013899845.1_ASM1389984v1_genomic.fna	4.718187	SiTVs
GCF_014117405.1_ASM1411740v1_genomic.fna	4.983865	SiTVs
GCF_013390265.1_ASM1339026v1_genomic.fna	5.288136	SiTVs
GCF_013713585.1_ASM1371358v1_genomic.fna	4.864188	SiTVs
GCF_013713585.1_ASM1371358v1_genomic.fna	4.864188	SiTVs
GCF_013713585.1_ASM1371358v1_genomic.fna	4.864188	SiTVs
GCF_013737695.1_ASM1373769v1_genomic.fna	5.677324	SiTVs
GCF_013391345.1_ASM1339134v1_genomic.fna	4.823785	SiTVs
GCF_013391345.1_ASM1339134v1_genomic.fna	4.823785	SiTVs
GCF_013487765.1_ASM1348776v1_genomic.fna	5.063699	SiTVs
GCF_013487765.1_ASM1348776v1_genomic.fna	5.063699	SiTVs
GCF_014058625.1_ASM1405862v1_genomic.fna	2.277197	SiTVs
GCF_014058625.1_ASM1405862v1_genomic.fna	2.277197	SiTVs
GCF_013742615.1_ASM1374261v1_genomic.fna	5.365511	SiTVs
GCF_013742615.1_ASM1374261v1_genomic.fna	5.365511	SiTVs
GCF_013792125.1_ASM1379212v1_genomic.fna	5.278252	SiTVs
GCF_013741395.1_ASM1374139v1_genomic.fna	5.635065	SiTVs
GCF_013741395.1_ASM1374139v1_genomic.fna	5.635065	SiTVs
GCF_013741395.1_ASM1374139v1_genomic.fna	5.635065	SiTVs
GCF_013726395.1_ASM1372639v1_genomic.fna	4.849166	SiTVs
GCF_013726395.1_ASM1372639v1_genomic.fna	4.849166	SiTVs
GCF_013635755.1_ASM1363575v1_genomic.fna	4.807289	SiTVs
GCF_013459175.1_ASM1345917v1_genomic.fna	5.077833	SiTVs
GCF_013403545.1_ASM1340354v1_genomic.fna	4.667006	SiTVs
GCF_013800985.1_ASM1380098v1_genomic.fna	4.719138	SiTVs
GCF_013800985.1_ASM1380098v1_genomic.fna	4.719138	SiTVs
GCF_013800985.1_ASM1380098v1_genomic.fna	4.719138	SiTVs
GCF_013694385.1_ASM1369438v1_genomic.fna	4.60102	SiTVs
GCF_013694385.1_ASM1369438v1_genomic.fna	4.60102	SiTVs
GCF_013694385.1_ASM1369438v1_genomic.fna	4.60102	SiTVs
GCF_013782005.1_ASM1378200v1_genomic.fna	4.660122	SiTVs
GCF_013782005.1_ASM1378200v1_genomic.fna	4.660122	SiTVs
GCF_013782005.1_ASM1378200v1_genomic.fna	4.660122	SiTVs
GCF_013726615.1_ASM1372661v1_genomic.fna	5.140393	SiTVs
GCF_013745515.1_ASM1374551v1_genomic.fna	4.887958	SiTVs
GCF_014117285.1_ASM1411728v1_genomic.fna	5.41582	SiTVs
GCF_014117285.1_ASM1411728v1_genomic.fna	5.41582	SiTVs
GCF_013834165.1_ASM1383416v1_genomic.fna	4.549178	SiTVs
GCF_013927005.1_ASM1392700v1_genomic.fna	5.574146	SiTVs
GCF_013796485.1_ASM1379648v1_genomic.fna	5.566305	SiTVs
GCF_013820225.1_ASM1382022v1_genomic.fna	4.802523	SiTVs
GCF_013820225.1_ASM1382022v1_genomic.fna	4.802523	SiTVs
GCF_013426115.1_ASM1342611v1_genomic.fna	5.121313	SiTVs
GCF_013708455.1_ASM1370845v1_genomic.fna	4.988781	SiTVs
GCF_013791265.1_ASM1379126v1_genomic.fna	5.507121	SiTVs
GCF_013394555.1_ASM1339455v1_genomic.fna	4.758031	SiTVs
GCF_013426075.1_ASM1342607v1_genomic.fna	4.972571	SiTVs
GCF_013389635.1_ASM1338963v1_genomic.fna	5.66796	SiTVs
GCF_013389635.1_ASM1338963v1_genomic.fna	5.66796	SiTVs
GCF_013781965.1_ASM1378196v1_genomic.fna	5.284993	SiTVs
GCF_013798785.1_ASM1379878v1_genomic.fna	4.71914	SiTVs
GCF_013798785.1_ASM1379878v1_genomic.fna	4.71914	SiTVs
GCF_013798785.1_ASM1379878v1_genomic.fna	4.71914	SiTVs
GCF_013834525.1_ASM1383452v1_genomic.fna	4.730448	SiTVs
GCF_013834525.1_ASM1383452v1_genomic.fna	4.730448	SiTVs
GCF_013728515.1_ASM1372851v1_genomic.fna	5.709006	SiTVs
GCF_013927185.1_ASM1392718v1_genomic.fna	5.012307	SiTVs
GCF_013615435.1_ASM1361543v1_genomic.fna	5.175883	SiTVs
GCF_013488005.1_ASM1348800v1_genomic.fna	4.861894	SiTVs
GCF_013488005.1_ASM1348800v1_genomic.fna	4.861894	SiTVs
GCF_013791615.1_ASM1379161v1_genomic.fna	5.031117	SiTVs
GCF_013791615.1_ASM1379161v1_genomic.fna	5.031117	SiTVs
GCF_014117345.2_ASM1411734v2_genomic.fna	5.046283	SiTVs
GCF_013737455.1_ASM1373745v1_genomic.fna	5.582599	SiTVs
GCF_013737455.1_ASM1373745v1_genomic.fna	5.582599	SiTVs
GCF_013737455.1_ASM1373745v1_genomic.fna	5.582599	SiTVs
GCF_013785525.1_ASM1378552v1_genomic.fna	4.774094	SiTVs
GCF_013423805.1_ASM1342380v1_genomic.fna	5.036441	SiTVs
GCF_013423805.1_ASM1342380v1_genomic.fna	5.036441	SiTVs
GCF_013393825.1_ASM1339382v1_genomic.fna	4.823088	SiTVs
GCF_013393825.1_ASM1339382v1_genomic.fna	4.823088	SiTVs
GCF_013425955.1_ASM1342595v1_genomic.fna	5.3633	SiTVs
GCF_013425955.1_ASM1342595v1_genomic.fna	5.3633	SiTVs
GCF_013624995.1_ASM1362499v1_genomic.fna	5.086008	SiTVs
GCF_014058665.1_ASM1405866v1_genomic.fna	2.277198	SiTVs
GCF_014058665.1_ASM1405866v1_genomic.fna	2.277198	SiTVs
GCF_013426095.1_ASM1342609v1_genomic.fna	4.944512	SiTVs
GCF_013816795.1_ASM1381679v1_genomic.fna	4.828684	SiTVs
GCF_013624605.1_ASM1362460v1_genomic.fna	5.010945	SiTVs
GCF_013425995.1_ASM1342599v1_genomic.fna	4.315383	SiTVs
GCF_013734595.1_ASM1373459v1_genomic.fna	6.717197	SiTVs
GCF_013734595.1_ASM1373459v1_genomic.fna	6.717197	SiTVs
GCF_013702025.1_ASM1370202v1_genomic.fna	4.674814	SiTVs
GCF_014041505.2_ASM1404150v2_genomic.fna	5.827444	SiTVs
GCF_013750595.1_ASM1375059v1_genomic.fna	6.293551	SiTVs
GCF_013376935.1_ASM1337693v1_genomic.fna	4.936306	SiTVs
GCF_013376935.1_ASM1337693v1_genomic.fna	4.936306	SiTVs
GCF_013735155.1_ASM1373515v1_genomic.fna	5.57579	SiTVs
GCF_013735155.1_ASM1373515v1_genomic.fna	5.57579	SiTVs
GCF_013625115.1_ASM1362511v1_genomic.fna	5.000039	SiTVs
GCF_013625115.1_ASM1362511v1_genomic.fna	5.000039	SiTVs
GCF_013892435.1_ASM1389243v1_genomic.fna	4.784444	SiTVs
GCF_014075595.1_ASM1407559v1_genomic.fna	4.603123	SiTVs
GCF_014109705.1_ASM1410970v1_genomic.fna	4.803493	SiTVs
GCF_014109705.1_ASM1410970v1_genomic.fna	4.803493	SiTVs
GCF_013725595.1_ASM1372559v1_genomic.fna	5.492846	SiTVs
GCF_013725595.1_ASM1372559v1_genomic.fna	5.492846	SiTVs
GCF_013725595.1_ASM1372559v1_genomic.fna	5.492846	SiTVs
GCF_013629455.1_ASM1362945v1_genomic.fna	5.128754	SiTVs
GCF_013786145.1_ASM1378614v1_genomic.fna	5.531178	SiTVs
GCF_013786145.1_ASM1378614v1_genomic.fna	5.531178	SiTVs
GCF_013727235.1_ASM1372723v1_genomic.fna	5.605421	SiTVs
GCF_013707835.1_ASM1370783v1_genomic.fna	5.507084	SiTVs
GCF_013707835.1_ASM1370783v1_genomic.fna	5.507084	SiTVs
GCF_013707835.1_ASM1370783v1_genomic.fna	5.507084	SiTVs
GCF_013707835.1_ASM1370783v1_genomic.fna	5.507084	SiTVs
GCF_013886335.1_ASM1388633v1_genomic.fna	4.855788	SiTVs
GCF_013727455.1_ASM1372745v1_genomic.fna	5.497474	SiTVs
GCF_013727455.1_ASM1372745v1_genomic.fna	5.497474	SiTVs
GCF_013727455.1_ASM1372745v1_genomic.fna	5.497474	SiTVs
GCF_013425935.1_ASM1342593v1_genomic.fna	4.998487	SiTVs
GCF_013425935.1_ASM1342593v1_genomic.fna	4.998487	SiTVs
GCF_013899685.1_ASM1389968v1_genomic.fna	4.718001	SiTVs
GCF_013899685.1_ASM1389968v1_genomic.fna	4.718001	SiTVs
GCF_013899685.1_ASM1389968v1_genomic.fna	4.718001	SiTVs
GCF_013610655.1_ASM1361065v1_genomic.fna	6.603523	SiTVs
GCF_013610655.1_ASM1361065v1_genomic.fna	6.603523	SiTVs
GCF_013390245.1_ASM1339024v1_genomic.fna	5.520287	SiTVs
GCF_013391325.1_ASM1339132v1_genomic.fna	4.999643	SiTVs
GCF_013743055.1_ASM1374305v1_genomic.fna	5.578065	SiTVs
GCF_013724985.1_ASM1372498v1_genomic.fna	4.779902	SiTVs
GCF_013635255.1_ASM1363525v1_genomic.fna	5.034201	SiTVs
GCF_013743755.1_ASM1374375v1_genomic.fna	4.808935	SiTVs
GCF_013462275.1_ASM1346227v1_genomic.fna	6.308462	SiTVs
GCF_013462275.1_ASM1346227v1_genomic.fna	6.308462	SiTVs
GCF_014075915.1_ASM1407591v1_genomic.fna	4.738982	SiTVs
GCF_013376595.1_ASM1337659v1_genomic.fna	5.269011	SiTVs
GCF_013378275.1_ASM1337827v1_genomic.fna	5.619087	SiTVs
GCF_013378135.1_ASM1337813v1_genomic.fna	3.790883	SiTVs
GCF_013801845.1_ASM1380184v1_genomic.fna	4.909259	SiTVs
GCF_013402835.1_ASM1340283v1_genomic.fna	4.995595	SiTVs
GCF_014058445.2_ASM1405844v2_genomic.fna	5.936184	SiTVs
GCF_013820465.1_ASM1382046v1_genomic.fna	4.80252	SiTVs
GCF_013820465.1_ASM1382046v1_genomic.fna	4.80252	SiTVs
GCF_014058605.1_ASM1405860v1_genomic.fna	2.277198	SiTVs
GCF_014058605.1_ASM1405860v1_genomic.fna	2.277198	SiTVs
GCF_013735435.1_ASM1373543v1_genomic.fna	6.134804	SiTVs
GCF_013714535.1_ASM1371453v1_genomic.fna	4.950713	SiTVs
GCF_013714535.1_ASM1371453v1_genomic.fna	4.950713	SiTVs
GCF_013402855.1_ASM1340285v1_genomic.fna	5.344123	SiTVs
GCF_013813425.1_ASM1381342v1_genomic.fna	4.622715	SiTVs
GCF_013813425.1_ASM1381342v1_genomic.fna	4.622715	SiTVs
GCF_013813425.1_ASM1381342v1_genomic.fna	4.622715	SiTVs
GCF_013389615.1_ASM1338961v1_genomic.fna	5.311109	SiTVs
GCF_013389615.1_ASM1338961v1_genomic.fna	5.311109	SiTVs
GCF_013694465.1_ASM1369446v1_genomic.fna	5.139981	SiTVs
GCF_014058485.1_ASM1405848v1_genomic.fna	2.277198	SiTVs
GCF_014058485.1_ASM1405848v1_genomic.fna	2.277198	SiTVs
GCF_013786205.1_ASM1378620v1_genomic.fna	5.222519	SiTVs
GCF_013394515.1_ASM1339451v1_genomic.fna	5.043708	SiTVs
GCF_013394515.1_ASM1339451v1_genomic.fna	5.043708	SiTVs
GCF_013394515.1_ASM1339451v1_genomic.fna	5.043708	SiTVs
GCF_014075795.1_ASM1407579v1_genomic.fna	4.739166	SiTVs
GCF_013923185.1_ASM1392318v1_genomic.fna	4.950899	SiTVs
GCF_013923185.1_ASM1392318v1_genomic.fna	4.950899	SiTVs
GCF_013415085.1_ASM1341508v1_genomic.fna	6.264758	SiTVs
GCF_013739375.1_ASM1373937v1_genomic.fna	5.170324	SiTVs
GCF_013786565.1_ASM1378656v1_genomic.fna	5.353392	SiTVs
GCF_013796805.1_ASM1379680v1_genomic.fna	5.494336	SiTVs
GCF_014189245.1_ASM1418924v1_genomic.fna	5.494076	SiTVs
GCF_014349455.1_ASM1434945v1_genomic.fna	4.911591	SiTVs
GCF_014169155.1_ASM1416915v1_genomic.fna	5.172223	SiTVs
GCF_014169155.1_ASM1416915v1_genomic.fna	5.172223	SiTVs
GCF_014169155.1_ASM1416915v1_genomic.fna	5.172223	SiTVs
GCF_014792125.1_ASM1479212v1_genomic.fna	6.92328	SiTVs
GCF_014792125.1_ASM1479212v1_genomic.fna	6.92328	SiTVs
GCF_014792125.1_ASM1479212v1_genomic.fna	6.92328	SiTVs
GCF_014792125.1_ASM1479212v1_genomic.fna	6.92328	SiTVs
GCF_014169455.1_ASM1416945v1_genomic.fna	5.333874	SiTVs
GCF_014169455.1_ASM1416945v1_genomic.fna	5.333874	SiTVs
GCF_014771055.1_ASM1477105v1_genomic.fna	5.135698	SiTVs
GCF_014295295.1_ASM1429529v1_genomic.fna	5.052732	SiTVs
GCF_014623405.1_ASM1462340v1_genomic.fna	5.563227	SiTVs
GCF_014333275.1_ASM1433327v1_genomic.fna	4.802325	SiTVs
GCF_014622965.1_ASM1462296v1_genomic.fna	5.497342	SiTVs
GCF_014622965.1_ASM1462296v1_genomic.fna	5.497342	SiTVs
GCF_014622965.1_ASM1462296v1_genomic.fna	5.497342	SiTVs
GCF_014679775.1_ASM1467977v1_genomic.fna	4.925206	SiTVs
GCF_014168815.1_ASM1416881v1_genomic.fna	5.612858	SiTVs
GCF_014168815.1_ASM1416881v1_genomic.fna	5.612858	SiTVs
GCF_014168815.1_ASM1416881v1_genomic.fna	5.612858	SiTVs
GCF_014168815.1_ASM1416881v1_genomic.fna	5.612858	SiTVs
GCF_014168675.1_ASM1416867v1_genomic.fna	5.034794	SiTVs
GCF_014217155.1_ASM1421715v1_genomic.fna	5.144044	SiTVs
GCF_014162935.2_ASM1416293v2_genomic.fna	5.528167	SiTVs
GCF_014171015.1_ASM1417101v1_genomic.fna	5.459758	SiTVs
GCF_014607515.1_ASM1460751v1_genomic.fna	5.475422	SiTVs
GCF_014170935.1_ASM1417093v1_genomic.fna	5.865556	SiTVs
GCF_014168755.1_ASM1416875v1_genomic.fna	5.437099	SiTVs
GCF_014268275.3_ASM1426827v3_genomic.fna	6.240195	SiTVs
GCF_014189375.1_ASM1418937v1_genomic.fna	5.449384	SiTVs
GCF_014189375.1_ASM1418937v1_genomic.fna	5.449384	SiTVs
GCF_014189375.1_ASM1418937v1_genomic.fna	5.449384	SiTVs
GCF_014168615.1_ASM1416861v1_genomic.fna	5.06926	SiTVs
GCF_014189355.1_ASM1418935v1_genomic.fna	5.493723	SiTVs
GCF_014189355.1_ASM1418935v1_genomic.fna	5.493723	SiTVs
GCF_014189355.1_ASM1418935v1_genomic.fna	5.493723	SiTVs
GCF_014216915.1_ASM1421691v1_genomic.fna	6.051927	SiTVs
GCF_014216915.1_ASM1421691v1_genomic.fna	6.051927	SiTVs
GCF_014168955.1_ASM1416895v1_genomic.fna	5.064465	SiTVs
GCF_014656625.1_ASM1465662v1_genomic.fna	5.040622	SiTVs
GCF_014338465.1_ASM1433846v1_genomic.fna	2.408436	SiTVs
GCF_014338465.1_ASM1433846v1_genomic.fna	2.408436	SiTVs
GCF_014338465.1_ASM1433846v1_genomic.fna	2.408436	SiTVs
GCF_014490035.1_ASM1449003v1_genomic.fna	6.761376	SiTVs
GCF_014268375.2_ASM1426837v2_genomic.fna	6.289056	SiTVs
GCF_014524585.1_ASM1452458v1_genomic.fna	4.922946	SiTVs
GCF_014524585.1_ASM1452458v1_genomic.fna	4.922946	SiTVs
GCF_014216675.1_ASM1421667v1_genomic.fna	6.442898	SiTVs
GCF_014216895.1_ASM1421689v1_genomic.fna	6.40646	SiTVs
GCF_014216895.1_ASM1421689v1_genomic.fna	6.40646	SiTVs
GCF_014607575.1_ASM1460757v1_genomic.fna	5.505797	SiTVs
GCF_014607575.1_ASM1460757v1_genomic.fna	5.505797	SiTVs
GCF_014216695.1_ASM1421669v1_genomic.fna	7.622298	SiTVs
GCF_014217955.1_ASM1421795v1_genomic.fna	5.208656	SiTVs
GCF_014841465.2_ASM1484146v2_genomic.fna	5.464831	SiTVs
GCF_014841465.2_ASM1484146v2_genomic.fna	5.464831	SiTVs
GCF_014169395.1_ASM1416939v1_genomic.fna	5.187764	SiTVs
GCF_014169395.1_ASM1416939v1_genomic.fna	5.187764	SiTVs
GCF_014522225.1_ASM1452222v1_genomic.fna	5.139627	SiTVs
GCF_014522225.1_ASM1452222v1_genomic.fna	5.139627	SiTVs
GCF_014679325.1_ASM1467932v1_genomic.fna	4.742352	SiTVs
GCF_014679325.1_ASM1467932v1_genomic.fna	4.742352	SiTVs
GCF_014211935.1_ASM1421193v1_genomic.fna	5.032819	SiTVs
GCF_014338445.1_ASM1433844v1_genomic.fna	2.408285	SiTVs
GCF_014338445.1_ASM1433844v1_genomic.fna	2.408285	SiTVs
GCF_014338445.1_ASM1433844v1_genomic.fna	2.408285	SiTVs
GCF_014605875.1_ASM1460587v1_genomic.fna	4.953366	SiTVs
GCF_014605875.1_ASM1460587v1_genomic.fna	4.953366	SiTVs
GCF_014168915.1_ASM1416891v1_genomic.fna	5.649038	SiTVs
GCF_014168915.1_ASM1416891v1_genomic.fna	5.649038	SiTVs
GCF_014338505.1_ASM1433850v1_genomic.fna	4.686434	SiTVs
GCF_014826045.1_ASM1482604v1_genomic.fna	5.655539	SiTVs
GCF_014157395.1_ASM1415739v1_genomic.fna	4.993983	SiTVs
GCF_014170855.1_ASM1417085v1_genomic.fna	6.346089	SiTVs
GCF_014216715.1_ASM1421671v1_genomic.fna	6.042336	SiTVs
GCF_014168635.1_ASM1416863v1_genomic.fna	4.979818	SiTVs
GCF_014656605.1_ASM1465660v1_genomic.fna	5.037044	SiTVs
GCF_014467035.1_ASM1446703v1_genomic.fna	6.438945	SiTVs
GCF_014274185.1_ASM1427418v1_genomic.fna	5.263785	SiTVs
GCF_014764425.1_ASM1476442v1_genomic.fna	7.11463	SiTVs
GCF_014169835.1_ASM1416983v1_genomic.fna	4.792142	SiTVs
GCF_014295275.1_ASM1429527v1_genomic.fna	5.115106	SiTVs
GCF_014623205.1_ASM1462320v1_genomic.fna	5.505919	SiTVs
GCF_014623205.1_ASM1462320v1_genomic.fna	5.505919	SiTVs
GCF_014725915.1_ASM1472591v1_genomic.fna	5.546039	SiTVs
GCF_014725915.1_ASM1472591v1_genomic.fna	5.546039	SiTVs
GCF_014725915.1_ASM1472591v1_genomic.fna	5.546039	SiTVs
GCF_014725915.1_ASM1472591v1_genomic.fna	5.546039	SiTVs
GCF_014725915.1_ASM1472591v1_genomic.fna	5.546039	SiTVs
GCF_014725915.1_ASM1472591v1_genomic.fna	5.546039	SiTVs
GCF_014189285.1_ASM1418928v1_genomic.fna	5.458361	SiTVs
GCF_014189285.1_ASM1418928v1_genomic.fna	5.458361	SiTVs
GCF_014189285.1_ASM1418928v1_genomic.fna	5.458361	SiTVs
GCF_014189285.1_ASM1418928v1_genomic.fna	5.458361	SiTVs
GCF_014168855.1_ASM1416885v1_genomic.fna	5.366684	SiTVs
GCF_014168855.1_ASM1416885v1_genomic.fna	5.366684	SiTVs
